"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2017-01-27T22:16:42Z"
"Version","20170127221642"
"OfferCode","AmazonS3"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Availability","Storage Class","Volume Type","Fee Code","Fee Description","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Durability"
"AJAPQVZDG3QQV7VV","JRTCKXETXF","AJAPQVZDG3QQV7VV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from EU (London)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Asia Pacific (Seoul)","AWS Region","EU (London)","AWS Region","APN2-EUW2-AWS-In-ABytes-T2","",
"PEBTRVQP2VN89PZS","JRTCKXETXF","PEBTRVQP2VN89PZS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (London) data transfer from Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","EU (London)","AWS Region","Asia Pacific (Tokyo)","AWS Region","EUW2-APN1-AWS-In-Bytes","",
"F7F2HR4SMGWVPDWV","JRTCKXETXF","F7F2HR4SMGWVPDWV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","EU (Ireland)","AWS Region","Asia Pacific (Singapore)","AWS Region","EU-APS1-AWS-In-Bytes","",
"XH2W7PQVE2A9KDH2","JRTCKXETXF","XH2W7PQVE2A9KDH2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer from EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","Asia Pacific (Tokyo)","AWS Region","EU (Ireland)","AWS Region","APN1-EU-AWS-In-ABytes","",
"9FFMFTCN7C48MZPT","JRTCKXETXF","9FFMFTCN7C48MZPT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0135 per GB - Glacier Early Delete","2017-01-01","0","Inf","GB-Mo","0.0045000000","USD","Fee","AmazonS3","EU (Frankfurt)","AWS Region",,,,"Glacier:EarlyDelete","Pro-rated fee for deleting items prior to 90 days",,,,,,,,"EUC1-EarlyDelete-ByteHrs","",
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.8EEUB22XNJ","OnDemand","$0.000 per GB - first 1 GB of data transferred out per month","2017-01-01","0","1","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","Other","APN1-DataTransfer-Out-Bytes","",
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.WVV8R9FH29","OnDemand","$0.140 per GB - first 10 TB / month data transfer out beyond the global free tier","2017-01-01","1","10240","GB","0.1400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","Other","APN1-DataTransfer-Out-Bytes","",
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.VF6T3GAUKQ","OnDemand","$0.135 per GB - next 40 TB / month data transfer out","2017-01-01","10240","51200","GB","0.1350000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","Other","APN1-DataTransfer-Out-Bytes","",
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.N9EW5UVVPA","OnDemand","$0.130 per GB - next 100 TB / month data transfer out","2017-01-01","51200","153600","GB","0.1300000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","Other","APN1-DataTransfer-Out-Bytes","",
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.GPHXDESFBB","OnDemand","$0.120 per GB - greater than 150 TB / month data transfer out","2017-01-01","153600","Inf","GB","0.1200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","Other","APN1-DataTransfer-Out-Bytes","",
"W2P3K9B2M8U8UA9R","JRTCKXETXF","W2P3K9B2M8U8UA9R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","EU (London)","AWS Region","US West (Oregon)","AWS Region","EUW2-USW2-AWS-Out-ABytes","",
"NZ5ATYD2XME3D4DM","JRTCKXETXF","NZ5ATYD2XME3D4DM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Oregon) data transfer from Canada (Central)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (Oregon)","AWS Region","Canada (Central)","AWS Region","USW2-CAN1-AWS-In-Bytes","",
"6784CVDTD6Y6HY5V","JRTCKXETXF","6784CVDTD6Y6HY5V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer from Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Asia Pacific (Mumbai)","AWS Region","Asia Pacific (Seoul)","AWS Region","APS3-APN2-AWS-In-ABytes-T1","",
"PBYJDTSSR4MC9ZVQ","JRTCKXETXF","PBYJDTSSR4MC9ZVQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Seoul)","AWS Region","Canada (Central)","AWS Region","APN2-CAN1-AWS-Out-ABytes","",
"BWS8837XEJR9Q69S","JRTCKXETXF","BWS8837XEJR9Q69S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - data transfer in per month","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Inbound","External","Other","EU (Frankfurt)","AWS Region","EUC1-DataTransfer-In-Bytes","",
"3J8BESQ5QX7XQ7WB","JRTCKXETXF","3J8BESQ5QX7XQ7WB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","US West (N. California)","AWS Region","US East (Ohio)","AWS Region","USW1-USE2-AWS-In-ABytes-T1","",
"HHH2462RCEWDP7ZX","JRTCKXETXF","HHH2462RCEWDP7ZX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer to US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","Asia Pacific (Singapore)","AWS Region","US East (N. Virginia)","AWS Region","APS1-USE1-AWS-Out-ABytes-T1","",
"JGXVE7YHKSABCJ5N","JRTCKXETXF","JGXVE7YHKSABCJ5N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US East (Ohio)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE2-APS2-AWS-In-ABytes","",
"HP9SF3EFMVUBQQ2J","JRTCKXETXF","HP9SF3EFMVUBQQ2J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","Asia Pacific (Singapore)","AWS Region","EU-APS1-AWS-In-ABytes-T1","",
"BC24XA6HRAZXXARQ","JRTCKXETXF","BC24XA6HRAZXXARQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from EU (Ireland)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Asia Pacific (Seoul)","AWS Region","EU (Ireland)","AWS Region","APN2-EU-AWS-In-ABytes-T2","",
"KD9R8ACUMAWKVN4S","JRTCKXETXF","KD9R8ACUMAWKVN4S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.003 per GB - Bulk retrieval fee","2017-01-01","0","Inf","GB","0.0030000000","USD","Fee","AmazonS3","Asia Pacific (Mumbai)","AWS Region",,,,"S3-Bulk-Retrieval","Fee for Bulk Retrieval of data stored",,,,,,,,"APS3-Bulk-Retrieval-Bytes","",
"RDEVNF8AK9CA8X4X","JRTCKXETXF","RDEVNF8AK9CA8X4X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US West (N. California)","AWS Region","Asia Pacific (Sydney)","AWS Region","USW1-APS2-AWS-In-ABytes-T2","",
"AXG5KMAB42BRC3DS","JRTCKXETXF","AXG5KMAB42BRC3DS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Singapore) data transfer to US East (Ohio)","2017-01-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","Asia Pacific (Singapore)","AWS Region","US East (Ohio)","AWS Region","APS1-USE2-AWS-Out-Bytes","",
"KG5Q3HDHG9TY2W9V","JRTCKXETXF","KG5Q3HDHG9TY2W9V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US East (Ohio) data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","US East (Ohio)","AWS Region","EU (Ireland)","AWS Region","USE2-EU-AWS-Out-Bytes","",
"YPGMD6RG7VXB7T3Q","JRTCKXETXF","YPGMD6RG7VXB7T3Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","Asia Pacific (Sydney)","AWS Region","US East (Ohio)","AWS Region","APS2-USE2-AWS-In-ABytes","",
"PTCNVKQX7RPMVVXQ","JRTCKXETXF","PTCNVKQX7RPMVVXQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0105 per Expedited Glacier request","2017-01-01","0","Inf","Requests","0.0105000000","USD","API Request","AmazonS3","EU (London)","AWS Region",,,,,,"S3-API-Tier6","Expedited Glacier Restore Requests",,,,,,"EUW2-Requests-Tier6","",
"WX7RCPQ2GVJGDXVW","JRTCKXETXF","WX7RCPQ2GVJGDXVW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer from US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Canada (Central)","AWS Region","US East (Ohio)","AWS Region","CAN1-USE2-AWS-In-ABytes-T1","",
"R7FHZQ77NTPCJFHQ","JRTCKXETXF","R7FHZQ77NTPCJFHQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Canada (Central) data transfer from Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","Canada (Central)","AWS Region","Asia Pacific (Singapore)","AWS Region","CAN1-APS1-AWS-In-Bytes","",
"EXYGKWS5HNXKDAH5","JRTCKXETXF","EXYGKWS5HNXKDAH5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to US East (Ohio)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US East (Ohio)","AWS Region","US East (N. Virginia)","AWS Region","USE2-USE1-AWS-Out-ABytes-T1","",
"V7KMP6W4U24AS5GT","JRTCKXETXF","V7KMP6W4U24AS5GT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Germany) data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (Frankfurt)","AWS Region","US West (Oregon)","AWS Region","EUC1-USW2-AWS-Out-Bytes","",
"FPXFJTQU44NAB7RX","JRTCKXETXF","FPXFJTQU44NAB7RX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","South America (Sao Paulo)","AWS Region","Canada (Central)","AWS Region","SAE1-CAN1-AWS-In-ABytes-T1","",
"R2CK42AXJQZHB6TC","JRTCKXETXF","R2CK42AXJQZHB6TC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 transitions to Standard-Infrequent Access","2017-01-01","0","Inf","Requests","0.0000100000","USD","API Request","AmazonS3","South America (Sao Paulo)","AWS Region",,,,,,"S3-API-Tier4","Lifecycle Transition Requests into Standard-Infrequent Access",,,,,,"SAE1-Requests-Tier4","",
"SBT5AQCH9XRY93VC","JRTCKXETXF","SBT5AQCH9XRY93VC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","South America (Sao Paulo)","AWS Region","US West (N. California)","AWS Region","SAE1-USW1-AWS-In-ABytes","",
"E2Q3Z5FVG9CKK8EK","JRTCKXETXF","E2Q3Z5FVG9CKK8EK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 transitions to Standard-Infrequent Access","2017-01-01","0","Inf","Requests","0.0000100000","USD","API Request","AmazonS3","Asia Pacific (Mumbai)","AWS Region",,,,,,"S3-API-Tier4","Lifecycle Transition Requests into Standard-Infrequent Access",,,,,,"APS3-Requests-Tier4","",
"AKK2N8JWH4UV4MSC","JRTCKXETXF","AKK2N8JWH4UV4MSC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per 1 million objects monitored in S3 Analytics","2017-01-01","0","Inf","Objects","0.0000001000","USD","Fee","AmazonS3","Asia Pacific (Tokyo)","AWS Region",,,,"S3-Analytics-ObjectCount","Per object fee for objects included in Analytics",,,,,,,,"APN1-StorageAnalytics-ObjCount","",
"9Y7RFZ2JEBFAFT9Z","JRTCKXETXF","9Y7RFZ2JEBFAFT9Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 10,000 GET and all other requests  to Standard-Infrequent Access","2017-01-01","0","Inf","Requests","0.0000010000","USD","API Request","AmazonS3","Asia Pacific (Sydney)","AWS Region",,,,,,"S3-API-SIA-Tier2","GET and all other requests  to Standard-Infrequent Access",,,,,,"APS2-Requests-SIA-Tier2","",
"UFDMDBQYFCME6379","JRTCKXETXF","UFDMDBQYFCME6379.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","EU (Frankfurt)","AWS Region","APS2-EUC1-AWS-In-ABytes-T2","",
"C3HES6Q6YVEG858A","JRTCKXETXF","C3HES6Q6YVEG858A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","South America (Sao Paulo)","AWS Region","Asia Pacific (Mumbai)","AWS Region","SAE1-APS3-AWS-Out-ABytes","",
"7CCQYBYJEZWR8ANS","JRTCKXETXF","7CCQYBYJEZWR8ANS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","US East (N. Virginia)","AWS Region","Asia Pacific (Sydney)","AWS Region","USE1-APS2-AWS-In-ABytes-T1","",
"S8UTN2JSXYP5SQZY","JRTCKXETXF","S8UTN2JSXYP5SQZY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","US West (Oregon)","AWS Region","Canada (Central)","AWS Region","USW2-CAN1-AWS-In-ABytes-T1","",
"3C9DC8VS2EMHVPR7","JRTCKXETXF","3C9DC8VS2EMHVPR7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0138 per GB-Month of storage used for small objects","2017-01-01","0","Inf","GB-Mo","0.0138000000","USD","Fee","AmazonS3","Canada (Central)","AWS Region",,,,"S3-Storage-SIA-SmObject","Fee for storing small objects (<128KB) in SIA Storage",,,,,,,,"CAN1-TimedStorage-SIA-SmObjects","",
"R28C4VVF9FAEC9WH","JRTCKXETXF","R28C4VVF9FAEC9WH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB-Month prorated for objects deleted or overwritten before 30 days in Standard-Infrequent Access","2017-01-01","0","Inf","GB-Mo","0.0200000000","USD","Fee","AmazonS3","AWS GovCloud (US)","AWS Region",,,,"S3:EarlyDelete-SIA","Pro-rated fee for objects deleted before 30 days in Standard-Infrequent Access volume",,,,,,,,"UGW1-EarlyDelete-SIA","",
"HUHSZHKJK7M75TNH","JRTCKXETXF","HUHSZHKJK7M75TNH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - Amazon S3 accelerated data transfer in","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated AWS Inbound (free)","External","Other","Asia Pacific (Tokyo)","AWS Region","APN1-DataTransfer-In-ABytes","",
"5K2VQD4B79RPJCVB","JRTCKXETXF","5K2VQD4B79RPJCVB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (N. California)","AWS Region","US East (N. Virginia)","AWS Region","USW1-USE1-AWS-In-ABytes","",
"2RSQGKX5JQ8QVETJ","JRTCKXETXF","2RSQGKX5JQ8QVETJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (Oregon)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USW2-APS3-AWS-In-ABytes","",
"ZBSBQ53KX2STBJAX","JRTCKXETXF","ZBSBQ53KX2STBJAX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0860000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","Asia Pacific (Mumbai)","AWS Region","South America (Sao Paulo)","AWS Region","APS3-SAE1-AWS-Out-Bytes","",
"PNQDR7Q7CD4EDS5V","JRTCKXETXF","PNQDR7Q7CD4EDS5V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.033 per GB - Expedited retrieval fee","2017-01-01","0","Inf","GB","0.0330000000","USD","Fee","AmazonS3","US West (N. California)","AWS Region",,,,"S3-Expedited-Retrieval","Fee for Expedited Retrieval of data stored",,,,,,,,"USW1-Expedited-Retrieval-Bytes","",
"Q66PY7XM6FRE42XU","JRTCKXETXF","Q66PY7XM6FRE42XU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.080 per GB - Amazon S3 accelerated data transfer in (from outside US, Europe or Japan)","2017-01-01","0","Inf","GB","0.0800000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated AWS Inbound using edge locations outside US, Europe or Japan","External","Other","US West (N. California)","AWS Region","USW1-DataTransfer-In-ABytes-T2","",
"CVSGVCVG3PMDZR4G","JRTCKXETXF","CVSGVCVG3PMDZR4G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Oregon) data transfer from EU (London)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (Oregon)","AWS Region","EU (London)","AWS Region","USW2-EUW2-AWS-In-Bytes","",
"X3UF9SDSFVV4R794","JRTCKXETXF","X3UF9SDSFVV4R794.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Seoul) data transfer from Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","Asia Pacific (Seoul)","AWS Region","Asia Pacific (Mumbai)","AWS Region","APN2-APS3-AWS-In-Bytes","",
"EX39KRDC7NPD46WG","JRTCKXETXF","EX39KRDC7NPD46WG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","US West (N. California)","AWS Region","US West (Oregon)","AWS Region","USW1-USW2-AWS-Out-ABytes-T2","",
"549VAUHMEYNRWXS8","JRTCKXETXF","549VAUHMEYNRWXS8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.011 per Expedited Glacier request","2017-01-01","0","Inf","Requests","0.0110000000","USD","API Request","AmazonS3","US West (N. California)","AWS Region",,,,,,"S3-API-Tier6","Expedited Glacier Restore Requests",,,,,,"USW1-Requests-Tier6","",
"FF48STMVKBWPMADX","JRTCKXETXF","FF48STMVKBWPMADX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","EU (Ireland)","AWS Region","South America (Sao Paulo)","AWS Region","EU-SAE1-AWS-In-ABytes","",
"B79WESNEWTHG3KQ5","JRTCKXETXF","B79WESNEWTHG3KQ5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0025 per GB - Bulk retrieval fee","2017-01-01","0","Inf","GB","0.0025000000","USD","Fee","AmazonS3","EU (Ireland)","AWS Region",,,,"S3-Bulk-Retrieval","Fee for Bulk Retrieval of data stored",,,,,,,,"EU-Bulk-Retrieval-Bytes","",
"6K3MDY58PDXXYTK4","JRTCKXETXF","6K3MDY58PDXXYTK4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Seoul) data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","Asia Pacific (Seoul)","AWS Region","US West (N. California)","AWS Region","APN2-USW1-AWS-In-Bytes","",
